Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
W8flNX3SneJlQBQt7C9Q9w,Northern Bell,612 Metropolitan Ave,"{'latitude': 40.71389, 'longitude': -73.94855}",284,4,11211,american
WqmqQ8c9NivfIRn3sO2KiA,The Ribbon,20 W 72nd St,"{'latitude': 40.7765198, 'longitude': -73.9774628}",421,3.5,10023,american
BEYmqrP1_TC0nhnTGKkkJg,Ella Social,249 Columbus Ave,"{'latitude': 40.7769826, 'longitude': -73.9788067}",513,4,10023,american
xhuDOqY9G5mPuSqBnMCaYw,Henry's End,72 Henry St,"{'latitude': 40.69869, 'longitude': -73.99257}",355,4,11201,american
PYcL2z9gHj6-ZTlViT9Nqw,Minetta Tavern,113 Macdougal St,"{'latitude': 40.7300047976758, 'longitude': -74.0006073834151}",2205,4,10012,american
3gqKLANaXNsHZnPDjKrcTg,Win Son,159 Graham Ave,"{'latitude': 40.70747, 'longitude': -73.94339}",504,4,11206,american
ybAfKElsgVcm60sS-39zyA,Clark's Restaurant,80 Clark St,"{'latitude': 40.69740294105, 'longitude': -73.993250079407}",417,3.5,11201,american
ej_pg-wc-ZtexQKPPiQ_5w,The Edge Harlem,101 Edgecombe Ave,"{'latitude': 40.8199158, 'longitude': -73.9460373}",624,4,10030,american
unWoFZeSWa0DK1YMekO_Uw,Trademark Taste + Grind,38 W 36th St,"{'latitude': 40.7503233942813, 'longitude': -73.9855566306885}",648,4.5,10018,american
i38R1KxL99JoG-Ns7FyyGw,12 Chairs,56 MacDougal St,"{'latitude': 40.72759, 'longitude': -74.0024}",567,4,10012,american
6Ct7OeTRn4caY9g0swFBsw,La Contenta,102 Norfolk St,"{'latitude': 40.71873, 'longitude': -73.98691}",765,4.5,10002,american
cg7IxNN5wyrXVP5tkCaZRg,Miss Ada,184 Dekalb Ave,"{'latitude': 40.689436, 'longitude': -73.9723809}",252,4.5,11205,american
vgg1dvDP-9tFWSacN4q0nA,Coppelia,207 W 14th St,"{'latitude': 40.7389111700125, 'longitude': -73.9999985153443}",1355,4,10011,american
Ps0cOZevNA1M9M5_z7W3oQ,Joseph Leonard,170 Waverly Pl,"{'latitude': 40.7336021670705, 'longitude': -74.001675412843}",667,4,10014,american
oXnJEg_AScyrR1lO4dnAfw,The Wheelhouse,165 Wilson Ave,"{'latitude': 40.700122, 'longitude': -73.924188}",283,4,11237,american
eHcQP7EGKoPPSHDNm1oQaA,Fine Food Cuisine,671 Morris Park Ave,"{'latitude': 40.84519, 'longitude': -73.86704}",87,4,10462,american
OwDRIugcA4LkUuTRqpJsog,Naked Dog,47 Java St,"{'latitude': 40.7312720665479, 'longitude': -73.9593493647979}",230,4.5,11222,american
KF4dTBX9ITMTSjwEXxXZ6g,Friedman's,130 W 72nd St,"{'latitude': 40.77775, 'longitude': -73.98003}",153,4,10023,american
6G0urbBDz_CnYnGXApgUcw,Boutros,185 Atlantic Ave,"{'latitude': 40.6901481293837, 'longitude': -73.9935445412993}",128,4.5,11201,american
kcywDOgRlBPLW3eTMUgxEw,Grand Canyon Restaurant,143 Montague St,"{'latitude': 40.69473, 'longitude': -73.99361}",76,4.5,11201,american
CDywb3LHVYZlQL2-woTiJA,Hole in The Wall - Flatiron,37 W 24th St,"{'latitude': 40.743292, 'longitude': -73.991097}",80,4.5,10010,american
DZaN3bNWfwcm__sNw5bvDg,Daniel,60 E 65th St,"{'latitude': 40.7667736797858, 'longitude': -73.967607}",1627,4.5,10065,american
MyQV4i518ZO4CLudtR8gLA,The Bar Room,117 E 60th St,"{'latitude': 40.763409, 'longitude': -73.968449}",519,4,10022,american
jzQNE09rRKz8Ou-bEdEY1Q,The Grey Dog - Nolita,244 Mulberry St,"{'latitude': 40.7229699, 'longitude': -73.99576}",604,4,10012,american
UTzACyFayWbmg19iqrXFXA,Boilermaker,13 First Ave,"{'latitude': 40.72345, 'longitude': -73.98855}",239,4,10003,american
DI0PHE6PVTpJF6dvG_d1Wg,Red Hook Tavern,329 Van Brunt St,"{'latitude': 40.67788, 'longitude': -74.01209}",74,4,11231,american
hx67LXrN1O6-MHWP7TAqMA,Crust Brooklyn Pizzeria,734 Evergreen Ave,"{'latitude': 40.686666, 'longitude': -73.909413}",13,4,11207,american
WUPrcnURSfibzPdAr0AA-g,Home Frite,1047 Bedford Ave,"{'latitude': 40.688207, 'longitude': -73.954681}",139,4,11216,american
opyY8Zk2RqiwLu9SzkQXJA,Harlem Shake,100 W 124th St,"{'latitude': 40.8070988060148, 'longitude': -73.9464158056276}",999,3.5,10027,american
TDyu1-6XF7r1jc13j7nDNA,TØRST,615 Manhattan Ave,"{'latitude': 40.7233949, 'longitude': -73.950856}",402,4.5,11222,american
P7yE1T1TDFIiYgLdEYR3Gw,Bill's Townhouse,57 E 54th St,"{'latitude': 40.7602615356445, 'longitude': -73.9729461669922}",112,4.5,10022,american
_0WFGjXuenlBixOlbSlGeQ,Crown Shy,70 Pine St,"{'latitude': 40.7063449, 'longitude': -74.0076944}",300,4.5,10005,american
f4QBa0khsF9Ut99Tc9IMIA,Haswell Green's,240 W 52nd St,"{'latitude': 40.76301, 'longitude': -73.98416}",322,4.5,10019,american
nmXFkU3kMuFjbG5OaGnWcg,Dig,166 N 4th St,"{'latitude': 40.7157642311704, 'longitude': -73.9589764793835}",60,4.5,11211,american
Zc7Jbuwe3XO-EaVXIh_TYQ,Banter,169 Sullivan St,"{'latitude': 40.72787, 'longitude': -74.0010999}",446,4.5,10012,american
CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,2145 2nd Ave,"{'latitude': 40.793509, 'longitude': -73.94066}",1134,4,10029,american
3iLPrhNb02n81GdxP_jqgQ,North Square,103 Waverly Pl,"{'latitude': 40.73251, 'longitude': -73.99866}",295,4,10011,american
mXLrVoEi80WZaZ3agBP5Jw,Bijan's,81 Hoyt St,"{'latitude': 40.68803, 'longitude': -73.98671}",592,4,11211,american
JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,52 W 13th St,"{'latitude': 40.7362063, 'longitude': -73.9965962}",183,4,10011,american
3-hfQ09nkXjyGIJTc4UhGA,Baylander Steel Beach,125th St W Harlem Piers,"{'latitude': 40.81089, 'longitude': -73.95287}",60,4,10027,american
dkvdQVEsuUUG6jTscAbQlA,Strange Flavor Burger Shack,369 Troutman St,"{'latitude': 40.70586, 'longitude': -73.92388}",118,4,11237,american
qYGN_oXNOIIUMO1yfl7O7A,Charm Bar & Restaurant,448 Dean St,"{'latitude': 40.681841, 'longitude': -73.976284}",14,4.5,11217,american
QpkKEFHK5dz8XT-osEXgJw,The Grey Dog,242 W 16th St,"{'latitude': 40.740624, 'longitude': -74.000648}",1122,4,10011,american
R9XDds0a1_jip3glIdlQsg,The District,1679 3rd Ave,"{'latitude': 40.783851, 'longitude': -73.949892}",361,3,10128,american
fanlKZzN-fI9LywqQD6EHg,Broadstone Bar & Kitchen,88 Broad St,"{'latitude': 40.70411, 'longitude': -74.01186}",262,4,10004,american
veq1Bl1DW3UWMekZJUsG1Q,Gramercy Tavern,42 E 20th St,"{'latitude': 40.73844, 'longitude': -73.98825}",2931,4.5,10003,american
FST41XVNfiBgJHkutII-3w,American Retro,714 11th Ave,"{'latitude': 40.76618, 'longitude': -73.99409}",214,4,10019,american
zuRS6395RrQagAWVoQBnZw,Sauced Up,77 2nd Ave,"{'latitude': 40.726655, 'longitude': -73.989465}",3,5,10003,american
nD7Hcq5aaCASbWzc0-Sg3A,Bobwhite Counter,94 Ave C,"{'latitude': 40.72365, 'longitude': -73.97899}",814,4.5,10009,american
bxju4seaE8hE-HpLrBomgw,Eats,1055 Lexington Ave,"{'latitude': 40.7722, 'longitude': -73.96065}",441,3.5,10021,american
CVxz9B5ncpMwVK1bk_c1YA,Veselka,144 2nd Ave,"{'latitude': 40.729036, 'longitude': -73.98712}",2630,4,10003,american
036OHcA8Au0yTOrrcj5SEQ,Someday Bar,364 Atlantic Ave,"{'latitude': 40.68724, 'longitude': -73.98639}",32,4.5,11217,american
oMtJwDxuuxZPvGMgHOoAbQ,Reception Bar,45 Orchard St,"{'latitude': 40.7163598, 'longitude': -73.9913564}",57,4.5,10002,american
DOdamkEm9JWR9s6VH_NuOQ,Mayfield,688 Franklin Ave,"{'latitude': 40.6748580932617, 'longitude': -73.9565734863281}",532,4,11238,american
FCqKzOUM6DAxjU_xkXdhzg,Royale,157 Ave C,"{'latitude': 40.7258174842573, 'longitude': -73.9778455564146}",480,4,10009,american
EExssFJhwDf11NDAfpdXPQ,Casa Nomad,1204 Broadway,"{'latitude': 40.746293, 'longitude': -73.98825}",74,4.5,10001,american
_HBpi2PIG8Zxz01Pr41MIw,The Shady Lady,34-19 30th Ave,"{'latitude': 40.765619, 'longitude': -73.9181399}",867,4,11103,american
11VeHNc-R3PiLxQKK3_mig,& Sons,447 Rogers Ave,"{'latitude': 40.66161, 'longitude': -73.95348}",8,4.5,11225,american
D2qV8sDdHEFlHbVz7VSHRQ,Black Tap - Soho,529 Broome St,"{'latitude': 40.723794, 'longitude': -74.004193}",1199,3.5,10013,american
W0k5HHTa7IJsR51Nf7fOmA,Times Square Diner,807 8th Ave,"{'latitude': 40.7614036889404, 'longitude': -73.9869685269328}",940,4,10019,american
cQxtisUT6TgEGSN7gpnTDg,Good Enough to Eat,520 Columbus Ave,"{'latitude': 40.7859436042416, 'longitude': -73.9727859590175}",1437,3.5,10024,american
F2YbqhVr6hBsFrDCyr6M_w,The Meatball Shop,200 9th Ave,"{'latitude': 40.7459138, 'longitude': -74.0015369}",886,4,10011,american
ORLEaDESAXztvS5yYYW0oQ,Living Room Restaurant & Lounge,178 Ave U,"{'latitude': 40.596309, 'longitude': -73.977697}",183,3.5,11223,american
92m23CB9r9XrPFK7_7-SmQ,Flip'n Toss,82 Christopher St,"{'latitude': 40.73341, 'longitude': -74.00364}",191,4,10014,american
Z-hDHjP4Eza6BA4G97tzVA,BLVD Bistro,2149 Frederick Douglass Blvd,"{'latitude': 40.80438, 'longitude': -73.9558}",920,4,10026,american
MctQwL9Mp5X7DJk13VoERg,Westville Chelsea,246 W 18th St,"{'latitude': 40.74175, 'longitude': -74.00007}",1121,4,10011,american
zupIzmhdcH0U6vJQQxDBiQ,Bar Bruno,520 Henry St,"{'latitude': 40.6833674, 'longitude': -73.9997959}",273,4,11231,american
b8a-8u_A51v2IzyjLVsx6w,Del Frisco's Double Eagle Steakhouse,1221 Ave Of The Americas,"{'latitude': 40.759412, 'longitude': -73.982221}",3023,4.5,10020,american
xtfKAP7X36CCZrJm_Ta6Cg,The Consulate,519 Columbus Ave,"{'latitude': 40.78586, 'longitude': -73.97242}",101,4,10024,american
oBAxfAeF6OBukPg3WLmiRg,Treadwell Park,301 S End Ave,"{'latitude': 40.7102746, 'longitude': -74.0164863}",154,4,10280,american
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,1 Water St,"{'latitude': 40.70318, 'longitude': -73.9946499}",1134,4,11201,american
uuHujhrkVQdS8XVSGWW2mA,Cebu Bar & Bistro,8801 3rd Ave,"{'latitude': 40.62186, 'longitude': -74.031383}",726,4,11209,american
kSI-wgcYYfpcHcgDrbKIfg,Sugar Freak,37-11 30th Ave,"{'latitude': 40.7646298318085, 'longitude': -73.9159499108791}",1752,4,11103,american
I6optu9x0JAf8oT5lqJ8qw,The Blue Dog Cookhouse & Bar,308 W 50th St,"{'latitude': 40.76244, 'longitude': -73.98674}",1243,4,10019,american
efYELOeAJ-CjKpzayEfblg,Cornerstone Cafe,17 Ave B,"{'latitude': 40.7220618263077, 'longitude': -73.983249573445}",1118,4,10009,american
IGZkGbwE36iE1yaDW5NNKA,The Flying Cock,497 3rd Ave,"{'latitude': 40.745296, 'longitude': -73.978073}",589,4,10016,american
FCms-eFFxnpMLm09AJridQ,Peaches Shrimp and Crab,285 Grand Ave,"{'latitude': 40.6879838, 'longitude': -73.9625478}",328,4,11238,american
S1dsXbNk1NRy71eIhm1TmA,Sunshine,780 Washington Ave,"{'latitude': 40.6746035, 'longitude': -73.9631644}",348,4,11238,american
vJpfMVBybyEF8p_qXWs0ug,Sarabeth's West,423 Amsterdam Ave,"{'latitude': 40.78388, 'longitude': -73.97743}",926,3.5,10024,american
j3HLOkrjzBjcvYPiIHua1A,Jasper's Taphouse + Kitchen,761 9th Ave,"{'latitude': 40.764266, 'longitude': -73.9886122}",374,4,10019,american
WKDdD8Z17-P1XhkyJtDEFA,Johny's Luncheonette,124 W 25th St,"{'latitude': 40.7444458007812, 'longitude': -73.9930725097656}",978,4.5,10001,american
0czWwSVOVjVQaefbL4Zq-g,Kokomo,65 Kent Ave,"{'latitude': 40.721985, 'longitude': -73.959706}",202,4.5,11249,american
L9GlASdPU4rZEc3FWCsE8Q,Wogies Bar & Grill,39 Greenwich Ave,"{'latitude': 40.73539, 'longitude': -74.00057}",325,4,10014,american
PMp7WlHIXQUnej-Ds1jRfw,Blind Tiger Ale House,281 Bleecker St,"{'latitude': 40.731926, 'longitude': -74.003223}",885,4,10014,american
DW5SL9RM-kJnmRyYo4oEqg,Ruby's - Murray Hill,442 3rd Ave,"{'latitude': 40.74364, 'longitude': -73.97985}",507,4,10016,american
pNYcGGAj4AYaExlmrEmfUw,Harry's,1 Hanover Sq,"{'latitude': 40.704512, 'longitude': -74.009834}",691,4,10004,american
nsAU6F2vmdnphmfIa_RuWg,Mable's Smokehouse & Banquet Hall,44 Berry St,"{'latitude': 40.7211890204726, 'longitude': -73.9570004492998}",864,4,11249,american
yOPbrFZ2ZUsyQWsedP6gUg,Amity Hall Uptown,982 Amsterdam Ave,"{'latitude': 40.80231, 'longitude': -73.96475}",200,4,10025,american
aAqdmE9QFLLQsYDMibtbJA,Mama Eatery,46 Mulberry St,"{'latitude': 40.71503, 'longitude': -73.99956}",127,4,10013,american
47_jHPl3p4-OYGCVLy2ZIA,Salvatoria Kitchen & Bar,31-18 Broadway,"{'latitude': 40.76142, 'longitude': -73.92486}",200,4.5,11106,american
uq5rHbGtBFwCwPkokIkKvQ,JoJo,160 E 64th St,"{'latitude': 40.76506, 'longitude': -73.96571}",161,4,10065,american
SBLoGGk936tFHg0gYSZ-ow,Kent Ale House,51 Kent Ave,"{'latitude': 40.7223281860352, 'longitude': -73.9592514038086}",179,4,11249,american
fPGQCIro68M6xHu1tmdfpA,Hogshead Tavern,126 Hamilton Pl,"{'latitude': 40.8239852046558, 'longitude': -73.949343390213}",200,4.5,10031,american
4KHjnRNvrkKHchEznhlnSA,Sweet Chick,164 Bedford Ave,"{'latitude': 40.718371, 'longitude': -73.95733}",2028,4,11211,american
RxVfu1yHCuINQ2bI7z7MtQ,Evil Twin Brewing,1616 George St,"{'latitude': 40.6962131, 'longitude': -73.9041592}",59,4.5,11385,american
shTLI1GCcZ9rosFdt8d2Xg,Purbird,82 Sixth Ave,"{'latitude': 40.67985, 'longitude': -73.97518}",465,4,11217,american
CM8WhuCoXd3j3u4Jjqol-g,Savanna Rooftop,11-01 43rd Ave,"{'latitude': 40.75198, 'longitude': -73.94752}",195,3.5,11101,american
wouDDTacUIBaRp8YGCFTsA,Colonie,127 Atlantic Ave,"{'latitude': 40.6909, 'longitude': -73.9958}",583,4,11201,american
Esgyg0dRzBQJFMuVSaCYww,As Is NYC,734 10th Ave,"{'latitude': 40.7645799, 'longitude': -73.9914759}",212,4,10019,american
W87C7jAakZL1GkV5kzb5XA,Pinks Cantina,203 Chrystie St,"{'latitude': 40.72229, 'longitude': -73.99189}",19,4,10002,american
ryng69yOCoveA68KE6jl-Q,STK Steakhouse Midtown NYC,1114 Avenue Of The Americas,"{'latitude': 40.754669, 'longitude': -73.98285}",1097,3.5,10036,american
4PeBRQZgHMW80J5YIaT39A,The Loyal,289 Bleecker St,"{'latitude': 40.7321627859791, 'longitude': -74.0033025943349}",210,4,10014,american
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,1065 Ave Of The Americas,"{'latitude': 40.75403, 'longitude': -73.98539}",644,4,10018,american
dp2gh3PsxKBiqVVxKwyTHw,Au Jus,1762 1st Ave,"{'latitude': 40.7803856796944, 'longitude': -73.9467066627937}",232,4,10128,american
YTthTM3FZIbQKmnnYzM_Nw,The Counting Room,44 Berry St,"{'latitude': 40.7210284353333, 'longitude': -73.9567896387259}",208,4,11211,american
1Jjg8-vQVRQqqtL4sODi5g,Mekelburg's,293 Grand Ave,"{'latitude': 40.687542, 'longitude': -73.962334}",283,4,11238,american
lXGCo-K7eftxRT_6E59-Iw,Union Square Cafe,101 E 19th St,"{'latitude': 40.737772, 'longitude': -73.987876}",1223,4,10003,american
8mmM20X369_Do04kW7-TTA,Holy Cow,34 Canal St,"{'latitude': 40.7143638, 'longitude': -73.9906935}",274,4,10002,american
RXX8EgFdSFl_uEyq7FhcNg,Skytown,921 Broadway,"{'latitude': 40.6976048354338, 'longitude': -73.9360729407192}",261,4,11206,american
ETgJqJHV7BW6pIr9Ox74sA,Amélie,22 W 8th St,"{'latitude': 40.7327, 'longitude': -73.99766}",2698,4.5,10011,american
L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,85 Orchard St,"{'latitude': 40.71798, 'longitude': -73.99042}",758,4,10002,american
sDajjybHSYFw8gTVbknPGA,Jack Doyle's Bar & Restaurant,240 W 35th St,"{'latitude': 40.752132, 'longitude': -73.991852}",331,4,10001,american
1iy3W3yX6BGYF2387OPXQg,Ivy Lane,116 E 60th St,"{'latitude': 40.763027, 'longitude': -73.968715}",59,4.5,10022,american
F37Gp6exe2v8yuzr_gy5BQ,Libertador Steakhouse - Brooklyn,404 Henry St,"{'latitude': 40.6872890722053, 'longitude': -73.9980973979345}",235,4,11201,american
OtHJp8-Nw1rtoKdzkoVPxQ,Three Guys Restaurant,960 Madison Ave,"{'latitude': 40.7741355895996, 'longitude': -73.9640731811523}",97,3,10021,american
MBpcYNiqrmr8qcFSeJK5mQ,Mad For Chicken,157-18 Northern Blvd,"{'latitude': 40.7635739, 'longitude': -73.8079404}",1836,4,11354,american
ohLIPmzTysowInbte9XhMw,The Malt House,9 Maiden Ln,"{'latitude': 40.709659, 'longitude': -74.009262}",527,4,10038,american
TfJb2hS3Fem2nkIyz13KUA,Ama Raw Bar,190 Avenue B,"{'latitude': 40.727996, 'longitude': -73.979324}",44,5,10009,american
Q39xJvqJaM1xgDka8bQ80w,Black Iron Burger,234 Flatbush Ave,"{'latitude': 40.680368, 'longitude': -73.975156}",91,4,11217,american
ciHt5n5rmpby1YcC_6JVrg,Bronx Alehouse,216 W 238th St,"{'latitude': 40.8846317, 'longitude': -73.899705}",811,4,10463,american
6gzQLjzJk25ePm_JS7ZAug,Esme,999 Manhattan Ave,"{'latitude': 40.7332033928175, 'longitude': -73.9549667724914}",343,4.5,11222,american
KifkRh0gGD0voBw4FHFCVA,Chirping Chicken,355 Amsterdam Ave,"{'latitude': 40.78163, 'longitude': -73.9792}",584,3.5,10024,american
UF9F0A4e7AJHzNPG5zrHUQ,The Beast Next Door,42-51 27th St,"{'latitude': 40.74881, 'longitude': -73.94073}",183,4.5,11101,american
iigqtLntqUS18cXmEXofIQ,The Lowery Bar & Kitchen,43-02 43rd Ave,"{'latitude': 40.7451454550028, 'longitude': -73.9208489656448}",262,4.5,11104,american
13_1t_3MtLn-Y5ZBKHrmww,Louie's Chicken,1026 2nd Ave,"{'latitude': 40.757416, 'longitude': -73.966329}",58,4.5,10022,american
BSv3awhABROYjjwlQaQ-Qw,Tiny's & The Bar Upstairs,135 W Broadway,"{'latitude': 40.716698, 'longitude': -74.00816}",583,4,10013,american
rvabT9eHrKFKgfNPrp69Zw,The Waylon,736 10th Ave,"{'latitude': 40.7650840967709, 'longitude': -73.9918056894333}",115,4.5,10019,american
l2u-IHL-rNz0uvn6-UC-Rw,Diner,85 Broadway,"{'latitude': 40.71069, 'longitude': -73.96559}",747,4,11249,american
Rj2ACaJcbroJLPDhRhzvBw,Shuka,38 MacDougal St,"{'latitude': 40.72707, 'longitude': -74.00283}",503,4,10012,american
63nYipWuA42RZmESBMUNkQ,The Bluebell Cafe,293 3rd Ave,"{'latitude': 40.73845, 'longitude': -73.98321}",620,4,10010,american
ddKmJRZ3D1iS-gbZq03OWQ,Friedmans,228 W 47th St,"{'latitude': 40.7595053740559, 'longitude': -73.9854379268717}",563,4,10036,american
oLA02lMIfgvbYquvXzkARw,Lillie's Victorian Establishment,249 W 49th St,"{'latitude': 40.7614625, 'longitude': -73.9860519}",1460,4,10019,american
tnxb_qM5e7J5wIfYwJB3Ig,The Elgin,64 West 48th St,"{'latitude': 40.758194, 'longitude': -73.980905}",128,4.5,10036,american
rZIMlQ76I0mXL8uNii_wVg,Atera,77 Worth St,"{'latitude': 40.71694, 'longitude': -74.0057}",262,4.5,10013,american
e9qqpxlOrLRVxGQzTQ8sOg,High Low Beverage Company,295 Wyckoff Ave,"{'latitude': 40.70059, 'longitude': -73.91276}",8,5,11237,american
v8_MaF5d2u5qZ6evINBsig,Coarse NY,306 W 13th St,"{'latitude': 40.73913, 'longitude': -74.00363}",245,4.5,10014,american
oSAiyZF-xTqdRkwN5KrV_Q,Del Frisco's Grille,50 Rockefeller Plz,"{'latitude': 40.7596566, 'longitude': -73.9783161}",721,3.5,10020,american
GaTbudQQaA-STf3qn5Gj3w,Honey Badger,67 Fenimore St,"{'latitude': 40.658221, 'longitude': -73.960102}",104,4,11225,american
UrUg6YdHU7JZcmO7W7Upqg,Howl at the Moon,585 E 189th St,"{'latitude': 40.85764, 'longitude': -73.88629}",69,3.5,10458,american
5mJgmAgKpTbCDdpVs7OFxQ,Ted's Corner Tavern,523 3rd Ave,"{'latitude': 40.7462, 'longitude': -73.9774599}",203,4.5,10016,american
CAXzWJyV2UzYMAImM_YkWA,The Grill,99 E 52nd St,"{'latitude': 40.758323, 'longitude': -73.971892}",186,4,10022,american
kRuWQS_e9G87fCqelpMEFA,East End Bar & Grill,1664 1st Ave,"{'latitude': 40.777278, 'longitude': -73.94873}",177,4,10028,american
F-AfJgFrxNbn49Mp4l7aXg,Hollow Nickel,494 Atlantic Ave,"{'latitude': 40.685512, 'longitude': -73.981986}",215,4,11217,american
VAkdznBlCPQ7KFvm-Kma0g,Toast,3157 Broadway,"{'latitude': 40.81486, 'longitude': -73.9594}",314,4,10027,american
5WD82Wg_s4bh5K0f3ZwnxQ,Black Forest Brooklyn,181 Smith St,"{'latitude': 40.68563, 'longitude': -73.990823}",82,4,11201,american
Lw044EfH1h3XhUhri3ExfA,BLACKBARN,19 E 26th St,"{'latitude': 40.7431036278527, 'longitude': -73.9870538457459}",603,4,10010,american
4il02WBqO7fZi2-A9Gk0dw,Gnarly Eats,447 7th Ave,"{'latitude': 40.663201, 'longitude': -73.984806}",264,4.5,11215,american
Ulr_Nyp2nvt82EPH_BiftA,Olmsted,659 Vanderbilt Ave,"{'latitude': 40.67713, 'longitude': -73.96869}",400,4,11238,american
IZw7SfYpvXMFLErXBMDKVQ,Stone Park Cafe,324 5th Ave,"{'latitude': 40.67297, 'longitude': -73.98332}",924,4,11215,american
JagEH-imezk2KbM3RNDbXg,Fools Gold NYC,145 E Houston St,"{'latitude': 40.7231079, 'longitude': -73.9897536}",317,4,10002,american
fwH7iD4-xY2ABrlZznP8CA,Quality Eats,1496 2nd Ave 78th St,"{'latitude': 40.77246055407929, 'longitude': -73.95538748145974}",288,3.5,10075,american
gvrtlZAfkMY-kW_3nziB-A,Burger Inc NYC - Brooklyn,135A N 5th St,"{'latitude': 40.7170970038509, 'longitude': -73.9592721769131}",28,4.5,11249,american
yDKChr-KX1Q1TbxUjaQJ_g,The Spotted Dog,1154 1st Ave,"{'latitude': 40.7623521711694, 'longitude': -73.9597779041227}",125,4,10065,american
OgM6WwztLVavBQBmb_g5aw,Tara Rose,384 3rd Ave,"{'latitude': 40.74186799238025, 'longitude': -73.9814236}",252,4.5,10016,american
n96F0TszY5WIyCjVIbY6TA,Rustik Tavern,471 Dekalb Ave,"{'latitude': 40.690754, 'longitude': -73.958279}",485,4,11205,american
IiIzeFqe4tJiHaAWyw7ddg,West End Bar & Grill,813 8th Ave,"{'latitude': 40.7615693, 'longitude': -73.9867747}",392,4,10019,american
Xu8H24NxJJxEE-9wGp_AMA,The Brazen Tavern,356 W 44th St,"{'latitude': 40.7593269348145, 'longitude': -73.9913101196289}",385,4.5,10036,american
P0OilvtjGnUQgf7hFzEgcg,Mad For Chicken Williamsburg,617 Grand St,"{'latitude': 40.71142, 'longitude': -73.94751}",129,4.5,11211,american
J8umpkNXrswbTXqLl9HteQ,Strangeways,302 Metropolitan Ave,"{'latitude': 40.714415, 'longitude': -73.957989}",26,4.5,11211,american
8i0ZXlCqevHonaebUvrkbQ,Local Kitchen,35-07 Ditmars Blvd,"{'latitude': 40.7748185862178, 'longitude': -73.9084959198858}",46,4,11105,american
jjLcqGI11ThxAhcftEh1Aw,Fraunces Tavern,54 Pearl St,"{'latitude': 40.70344, 'longitude': -74.01135}",884,3.5,10004,american
UA2M9QFZghe-9th2KwLoWQ,Burger & Lobster - Flatiron NYC,39 W 19th St,"{'latitude': 40.74007, 'longitude': -73.99344}",5460,4,10011,american
AkRdoWYv2QmsXD9LSWl2zw,Dinerbar,97-45 Queens Blvd,"{'latitude': 40.72958, 'longitude': -73.85944}",511,4,11374,american
kMljfja7weqfl_lzspjzHA,Cafe Cluny,284 W 12th St,"{'latitude': 40.737385, 'longitude': -74.003966}",738,4,10014,american
ugzHlkx2ILYzs72_8hxV8w,Wheeler's Restaurant,1707 Sheepshead Bay Rd,"{'latitude': 40.5857567, 'longitude': -73.95157}",184,4,11235,american
bRPq-Nmct5bOuOtsu8fC7Q,S'MAC,197 1st Ave,"{'latitude': 40.730212, 'longitude': -73.983724}",2199,3.5,10003,american
N6XXfG1ZxSeQxwxVZUkvHg,Schnippers,570 Lexington Ave,"{'latitude': 40.75686, 'longitude': -73.97228}",337,3.5,10022,american
9kCcNKe7z9GZFU3NhkoExA,Julia's,818 Woodward Ave,"{'latitude': 40.703143, 'longitude': -73.902956}",219,4.5,11385,american
Py_oBQpNR8kMI3GbH-71Yg,Ltauha Restaurant,55-50 Myrtle Ave,"{'latitude': 40.6998889, 'longitude': -73.9067463}",373,4.5,11385,american
K_0tNvQd7gyabfJrodf-tw,Archer & Goat,187 Lenox Ave,"{'latitude': 40.80432, 'longitude': -73.94835}",101,4.5,10026,american
77EedCTJY1biWIYSzAulCQ,J.G. Melon,1291 3rd Ave,"{'latitude': 40.77105, 'longitude': -73.95931}",1307,3.5,10021,american
8EBOj5bMglNI-jRIQvf6wg,Cheese Grille,188 Allen St,"{'latitude': 40.7219115, 'longitude': -73.9886709}",579,4,10002,american
E_JmgVNSkNvRauDZGuf6AA,Effy's Kitchen,1567 Lexington Ave,"{'latitude': 40.78845, 'longitude': -73.94871}",237,4,10029,american
S4Euw4DYSqeU4KcteFXqHg,Little Beet Table,333 Park Ave S,"{'latitude': 40.741086, 'longitude': -73.985333}",545,4,10010,american
L3uu4Kevvj4nDVuqIhqnTw,Mother Clucker,550 W 54th St,"{'latitude': 40.767806, 'longitude': -73.991865}",3,1.5,10019,american
dYm7DXMy1r8kCmKiz1MO8w,Crave Fishbar,945 2nd Ave,"{'latitude': 40.755136, 'longitude': -73.968683}",727,4,10022,american
1z5Nu66M6W8mk5Ap4osZwA,The NoMad Restaurant,1170 Broadway,"{'latitude': 40.7449, 'longitude': -73.988482}",1483,4,10001,american
RKAK9AuzKR7K36ABcXPjTA,CC's Cafe,41 Monroe St,"{'latitude': 40.71166, 'longitude': -73.99452}",145,4.5,10002,american
zLNOCv3hmzPNO8pchYdBpw,Joe Jr. Restaurant,167 3rd Ave,"{'latitude': 40.73468, 'longitude': -73.98596}",377,4,10003,american
